ozon_id,n_rows,n_answers,n_tasks,n_pages,n_projects,n_pools,active_days,span_days,skip_rate,tasks_per_page_mean,overlap_mean,overlap_std,price_mean,share_gold_tasks,share_rehab_pools,n_gold,gold_acc,gold_acc_std,gold_longest_success_streak,gold_longest_error_streak,gold_recent5_acc,gold_recent10_acc,gold_first5_acc,gold_class_gap,gold_learning_delta,n_regular,reg_agreement_proxy,reg_agreement_std,regular_answer_entropy,regular_answer_mode_share,per_task_sec_median,per_task_sec_mean,per_task_sec_std,fast_task_share,slow_task_share,mean_hour,weekend_share,answer_entropy,answer_mode_share,main_project_share,pct_label_1,answers_per_active_day,answers_per_span_day,gold_share_among_answers
186913,374,368,374,159,1,42,19,29,0.016042780748663103,2.9732620320855614,4.735294117647059,15.649546166632888,61.096256684491976,0.05614973262032086,0.026737967914438502,21.0,0.9047619047619048,0.30079260375911915,12.0,1.0,1.0,1.0,0.8,0.16666666666666663,0.19999999999999996,347.0,0.899135446685879,0.3015841633984342,0.9818011450178945,0.579250720461095,9.0824415,20.449269319746378,35.9103924207305,0.0,0.11684782608695653,7.975543478260869,0.10054347826086957,0.9820064345200281,0.5788043478260869,1.0,0.5788043478260869,19.36842105263158,12.689655172413794,0.057065217391304345
187130,2242,2172,2242,904,2,53,25,29,0.031222123104371096,2.767172167707404,7.4286351471900085,21.78491142373761,63.193595004460306,0.09455842997323818,0.04906333630686887,210.0,0.8428571428571429,0.36480502568758205,20.0,3.0,0.8,0.9,0.8,0.07551487414187641,0.09999999999999998,1950.0,0.8769230769230769,0.32860975439446494,0.9830873787288792,0.5764102564102564,25.215838333333338,44.02837732696343,74.89641890546852,0.0,0.36960431654676257,21.010341726618705,0.2873201438848921,0.9844818000532594,0.5732044198895028,0.9244935543278084,0.5732044198895028,86.88,74.89655172413794,0.09668508287292818
207170,1525,1435,1525,748,2,132,27,30,0.058360655737704915,2.5029508196721313,13.301639344262295,30.480634163195788,50.485278688524595,0.13377049180327868,0.10491803278688525,187.0,0.7700534759358288,0.4219278556868693,14.0,4.0,0.8,0.9,0.8,0.11636141636141639,0.09999999999999998,1238.0,0.9063004846526656,0.29152798504229527,0.8623566819578066,0.7148626817447497,115.746802,152.38881166530706,119.01795449130269,0.0,0.9592114208021754,14.942895989123045,0.4459551325628824,0.8774237661940456,0.7031358885017421,0.9930313588850174,0.7031358885017421,53.148148148148145,47.833333333333336,0.13031358885017422
443760,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,27.7510895,38.82761908333334,31.75906347744693,0.0,0.4166666666666667,16.0,0.0,1.0,0.5,1.0,0.5,24.0,24.0,
1822348,16,16,16,16,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,35.651504,112.75004433333334,158.02960366223047,0.0,0.6666666666666666,6.466666666666667,0.0,0.9886994082884974,0.5625,1.0,0.5625,16.0,16.0,
1912869,30,30,30,15,1,1,2,1,0.0,2.0,99.0,0.0,0.0,1.0,1.0,30.0,0.8666666666666667,0.3457459036417604,12.0,1.0,1.0,1.0,0.8,0.2857142857142857,0.19999999999999996,,,,,,11.395938000000001,27.17341585,55.27016316466355,0.0,0.06666666666666667,8.466666666666667,0.0,0.8812908992306927,0.7,1.0,0.3,15.0,30.0,1.0
1915635,5,3,5,5,2,2,2,3,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.180423,33.826135,27.293230561630786,0.0,0.3333333333333333,18.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.3333333333333333,1.5,1.0,
1918911,73,73,73,73,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.437714,13.232577295774647,45.71476559125479,0.4647887323943662,0.028169014084507043,9.19718309859155,0.0,0.9605187074766162,0.6164383561643836,0.3424657534246575,0.6164383561643836,73.0,73.0,
1994115,3,3,3,3,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,74.043581,75.75467533333334,28.04086092973139,0.0,1.0,7.0,1.0,0.9182958340544896,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,
2102017,4,3,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,93.810209,94.631507,38.1430211672191,0.0,1.0,7.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,
2206609,3,1,3,3,1,1,3,7,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-0.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,
2279286,7,6,7,7,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,53.9313285,81.39560416666667,86.14897394582907,0.0,0.8333333333333334,14.0,0.0,1.0,0.5,1.0,0.5,6.0,6.0,
2303534,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,36.034694,42.07334992,16.45178747078155,0.0,0.8,20.0,0.0,0.8554508105601306,0.72,1.0,0.72,25.0,25.0,
2307080,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,168.781088,168.781088,,0.0,1.0,13.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
2314703,49,49,49,49,2,2,2,2,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.874252,20.211301510204084,15.33616410456777,0.02040816326530612,0.12244897959183673,9.571428571428571,0.0,0.9486131982385806,0.6326530612244898,0.5102040816326531,0.6326530612244898,24.5,24.5,
2436558,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,28.128124,51.02266932,73.90981977583147,0.0,0.44,8.0,0.0,0.9895875212220556,0.56,1.0,0.44,25.0,25.0,
2444845,74,74,74,74,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,76.938541,86.33548911267606,63.66267852324953,0.0,0.8309859154929577,18.028169014084508,0.0,0.9978913098356861,0.527027027027027,0.33783783783783783,0.47297297297297297,74.0,74.0,
2460090,4,4,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,17.663154,27.9145365,21.064283694088953,0.0,0.25,8.0,0.0,0.8112781244591328,0.75,1.0,0.75,4.0,4.0,
2626863,103,103,103,89,1,13,3,3,0.0,1.4077669902912622,25.54368932038835,41.78980471852358,48.932038834951456,0.019417475728155338,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,76.0,0.7631578947368421,0.42796950211065526,0.9874750082985964,0.5657894736842105,15.039217,20.079275689320387,14.933630131535025,0.019417475728155338,0.1262135922330097,8.145631067961165,0.7475728155339806,0.996665728363104,0.5339805825242718,1.0,0.5339805825242718,34.333333333333336,34.333333333333336,0.019417475728155338
2643699,5093,4327,5093,1832,3,235,27,29,0.15020616532495581,2.915766738660907,6.254270567445514,18.422870147316253,55.00122324759474,0.07264873355586099,0.03593167092087179,346.0,0.8265895953757225,0.3791499864687537,28.0,4.0,1.0,1.0,0.8,0.07063958368306189,0.19999999999999996,3966.0,0.9253656076651539,0.26283363226939926,0.9538280176930896,0.6258194654563792,16.77086166666667,84.5857688431812,146.88726905194665,0.013243683781581092,0.3394458027709861,10.689486552567237,0.293398533007335,0.9630584000525323,0.6126646637393113,0.8077189738849088,0.6126646637393113,160.25925925925927,149.20689655172413,0.07996302287959325
2659582,1,1,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.883515,30.883515,,0.0,1.0,15.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
2711984,51,51,51,51,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13.450109,27.72207566666667,73.98127102451474,0.0784313725490196,0.0784313725490196,16.15686274509804,1.0,0.9774178175281716,0.5882352941176471,0.49019607843137253,0.5882352941176471,51.0,51.0,
2771446,25,25,25,25,1,1,2,2,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.682764,35.92439024,17.421440017634488,0.0,0.56,7.08,0.08,0.9709505944546686,0.6,1.0,0.4,12.5,12.5,
2820711,2,2,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,24.405292,24.405292,10.003930365552232,0.0,0.5,7.0,0.0,-0.0,1.0,1.0,1.0,2.0,2.0,
2857372,72,72,72,72,3,3,2,3,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,41.759215,47.61592444927536,27.023766544111673,0.0,0.7391304347826086,17.840579710144926,0.3333333333333333,0.997772472089982,0.5277777777777778,0.3472222222222222,0.4722222222222222,36.0,24.0,
2926886,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,11.475846,15.52614604,10.417684151370105,0.0,0.04,9.0,1.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
2933867,35,34,35,35,2,2,2,5,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,95.692613,128.08079603333334,116.19265856478383,0.0,0.8666666666666667,4.3,0.0,0.9899927915575186,0.5588235294117647,0.7352941176470589,0.5588235294117647,17.0,6.8,
2938261,1688,1644,1688,595,2,64,18,29,0.024881516587677725,2.9609004739336493,3.96978672985782,12.794334547620403,50.10642772511848,0.06516587677725119,0.017772511848341232,106.0,0.8679245283018868,0.3401812317577964,17.0,2.0,0.8,0.9,0.6,0.046689628779181036,0.30000000000000004,1536.0,0.935546875,0.24563835686138982,0.8975136687625196,0.6861979166666666,13.978771666666667,23.38670244354678,61.397988098981976,0.0,0.049072411729503294,8.561340514661879,0.3560742070616397,0.9023324710527086,0.6818734793187348,0.9975669099756691,0.6818734793187348,91.33333333333333,56.689655172413794,0.06447688564476886
2997922,94,94,94,94,4,4,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,21.051804,34.694569096774195,46.19776659935286,0.010752688172043012,0.3548387096774194,4.387096774193548,0.0,0.9789987370022761,0.5851063829787234,0.26595744680851063,0.5851063829787234,94.0,94.0,
3089876,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.920359,6.327426880000001,3.6049973412490117,0.44,0.0,4.0,1.0,0.5293608652873644,0.88,1.0,0.88,25.0,25.0,
3112469,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,29.782671999999998,37.89242920833333,26.595986513703107,0.0,0.5,23.0,0.0,0.954434002924965,0.625,1.0,0.375,24.0,24.0,
3116910,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,36.556023999999994,41.533627125,23.21614250272391,0.0,0.6666666666666666,11.375,0.0,0.9709505944546686,0.6,1.0,0.6,25.0,25.0,
3120549,25,15,25,13,2,8,6,22,0.4,2.52,2.0,0.0,34.3992,0.0,0.0,,,,,,,,,,,15.0,1.0,0.0,0.9182958340544896,0.6666666666666666,9.826534,99.71175305263158,173.56859024139933,0.0,0.21052631578947367,16.36842105263158,0.05263157894736842,0.9182958340544896,0.6666666666666666,0.7333333333333333,0.6666666666666666,2.5,0.6818181818181818,
3167583,49,48,49,49,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,34.202732,40.956824000000005,29.25173176931642,0.0,0.5416666666666666,20.0625,0.0,0.9798687566511528,0.5833333333333334,0.5208333333333334,0.4166666666666667,48.0,48.0,
3177400,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.427586,15.427586,,0.0,0.0,11.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
3195495,266,239,266,91,1,17,9,26,0.10150375939849623,3.0,2.8045112781954886,0.3973240038347366,63.53390977443609,0.03759398496240601,0.0,10.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,228.0,0.9298245614035088,0.2560044825328246,0.7254230207665604,0.7982456140350878,10.819372166666668,55.16523585087719,125.34753720697823,0.10902255639097744,0.15789473684210525,10.417293233082706,0.0,0.7479111738554678,0.7866108786610879,1.0,0.21338912133891214,26.555555555555557,9.192307692307692,0.04184100418410042
3301387,66,59,66,34,2,6,4,19,0.10606060606060606,2.4545454545454546,17.424242424242426,34.737725272526944,48.333333333333336,0.030303030303030304,0.0,2.0,0.5,0.7071067811865476,1.0,1.0,0.5,0.5,0.5,1.0,0.0,47.0,0.9574468085106383,0.20402970888857874,0.25387844029816153,0.9574468085106383,9.055637666666668,10.55867148022599,6.4853048946407625,0.0,0.03389830508474576,12.220338983050848,0.0,0.5725804656237687,0.864406779661017,0.6779661016949152,0.864406779661017,14.75,3.1052631578947367,0.03389830508474576
3355195,10,9,10,10,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,28.033909,36.02946211111111,24.73616611690976,0.1111111111111111,0.4444444444444444,14.0,1.0,0.9910760598382222,0.5555555555555556,1.0,0.4444444444444444,9.0,9.0,
3358432,22,22,22,22,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,21.808014,26.482657954545456,22.67899867869258,0.0,0.22727272727272727,10.818181818181818,1.0,0.9760206482366149,0.5909090909090909,1.0,0.5909090909090909,22.0,22.0,
3486070,297,260,297,107,3,16,8,21,0.12457912457912458,2.9326599326599325,5.643097643097643,17.46407203357258,58.18181818181818,0.037037037037037035,0.0,11.0,0.8181818181818182,0.40451991747794525,6.0,2.0,0.6,0.8,1.0,0.2222222222222222,-0.19999999999999996,236.0,0.847457627118644,0.3603099999573132,0.8972394496845044,0.6864406779661016,8.998450333333333,41.93994485290629,105.62088064069306,0.0,0.10676156583629894,12.836298932384341,0.501779359430605,0.8949413731670834,0.6884615384615385,0.7307692307692307,0.6884615384615385,32.5,12.380952380952381,0.04230769230769231
3518937,32,32,32,32,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,6.779248,7.2649793870967745,4.379698444802013,0.41935483870967744,0.0,16.516129032258064,0.0,0.9971803988942642,0.53125,0.78125,0.46875,32.0,32.0,
3525723,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,31.293209,43.10731103999999,46.25620270363643,0.0,0.52,10.0,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
3548432,47,47,47,47,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,10.759044,12.811148468085106,8.276704391133165,0.0425531914893617,0.0425531914893617,5.0,0.0,0.9733854352299556,0.5957446808510638,0.5106382978723404,0.5957446808510638,47.0,47.0,
3612060,21,21,21,15,1,12,6,17,0.0,1.8571428571428572,2.0,0.0,61.42857142857143,0.0,0.0,,,,,,,,,,,21.0,0.8095238095238095,0.40237390808147816,0.9587118829771318,0.6190476190476191,58.92507766666666,63.92306595238095,37.97570984475405,0.0,0.8571428571428571,9.80952380952381,0.0,0.9587118829771318,0.6190476190476191,1.0,0.6190476190476191,3.5,1.2352941176470589,
3631032,5185,4854,5185,1872,3,233,23,28,0.06364513018322084,2.930568948891032,9.095853423336548,24.57523941163146,52.86592864030859,0.10356798457087753,0.06943105110896818,515.0,0.8388349514563107,0.3680406131657798,30.0,5.0,0.8,0.9,1.0,0.02175172245594781,-0.09999999999999998,4338.0,0.9225449515905948,0.2673429253521842,0.9376593453267581,0.6459197786998617,59.054143833333335,92.15581985041732,97.20166000205117,0.0029342723004694834,0.7856025039123631,9.538536776212833,0.01056338028169014,0.9459773572816248,0.6359703337453646,0.6110424392253812,0.6359703337453646,211.04347826086956,173.35714285714286,0.10609806345282241
3635574,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,51.010598,53.93626325,28.249941325280584,0.0,0.7916666666666666,17.625,1.0,0.9949848281859701,0.5416666666666666,1.0,0.4583333333333333,24.0,24.0,
3636620,24,24,24,24,1,7,3,24,0.0,1.0,42.416666666666664,48.85018505297748,40.833333333333336,0.0,0.0,,,,,,,,,,,14.0,0.9285714285714286,0.2672612419124244,0.9402859586706311,0.6428571428571429,5.4184375,6.003233125,2.54937491490439,0.4583333333333333,0.0,18.208333333333332,0.041666666666666664,0.954434002924965,0.625,1.0,0.375,8.0,1.0,
3698282,10,10,10,10,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.4507395,11.0972811,10.931763545336034,0.5,0.0,5.0,0.0,0.8812908992306927,0.7,1.0,0.7,10.0,10.0,
3704055,210,171,210,129,1,31,10,27,0.18571428571428572,2.276190476190476,6.79047619047619,20.677609756127588,53.38138095238095,0.05714285714285714,0.047619047619047616,12.0,0.75,0.4522670168666455,3.0,1.0,0.8,0.8,0.6,0.5555555555555556,0.20000000000000007,159.0,0.9119496855345912,0.28426337846882077,0.9758687420482077,0.5911949685534591,14.281588,70.82585911744387,141.41438931590102,0.06217616580310881,0.29533678756476683,12.94300518134715,0.31088082901554404,0.9869104403321336,0.5672514619883041,1.0,0.5672514619883041,17.1,6.333333333333333,0.07017543859649122
3738006,1853,1664,1853,650,4,76,20,30,0.10199676200755532,2.9686994063680516,4.321100917431193,14.073203113419474,56.524856988667025,0.0528872099298435,0.016189962223421478,91.0,0.8901098901098901,0.31448545101657555,14.0,1.0,1.0,0.9,1.0,0.1054421768707483,-0.09999999999999998,1561.0,0.9276105060858424,0.25921477480902744,0.9952200176165187,0.5406790518898142,20.474061666666667,60.97977874413666,116.21146007150824,0.00554016620498615,0.303601108033241,12.336842105263157,0.1362880886426593,0.9963694996255035,0.5354567307692307,0.9020432692307693,0.5354567307692307,83.2,55.46666666666667,0.0546875
3740929,12510,12412,12510,5118,1,248,28,30,0.007753796962430056,2.7585931254996003,7.622941646682654,22.418005821896156,51.69583053557154,0.0891286970423661,0.05675459632294165,1110.0,0.7891891891891892,0.40806816898806464,27.0,4.0,1.0,1.0,0.6,0.21976461038961037,0.4,11290.0,0.9005314437555358,0.29930335320468204,0.8458404485030855,0.7269264836138175,12.018370833333334,23.049352366274103,42.479038586475525,0.015382150296426854,0.1526197724723602,10.229129947123859,0.32398654061849064,0.8571620694076842,0.7187399291008701,1.0,0.7187399291008701,443.2857142857143,413.73333333333335,0.08942958427328392
3808907,29,29,29,27,2,3,2,27,0.0,1.206896551724138,85.62068965517241,34.04032670766443,7.586206896551724,0.0,0.0,,,,,,,,,,,4.0,1.0,0.0,-0.0,1.0,13.085127,16.873844310344825,12.266725243341723,0.06896551724137931,0.1724137931034483,8.206896551724139,0.0,0.9293636260137187,0.6551724137931034,0.8620689655172413,0.6551724137931034,14.5,1.0740740740740742,
3818568,10817,10300,10817,6279,4,357,30,30,0.04779513728390496,2.279097716557271,4.576407506702413,14.664987622969594,58.42941388555052,0.0571322917629657,0.01959877969862254,589.0,0.9151103565365025,0.27895430899738033,47.0,2.0,1.0,1.0,0.8,0.03150887232618771,0.19999999999999996,9658.0,0.929592048043073,0.2558465356319956,0.9799607960365432,0.5831435079726651,14.878170666666668,33.05262735093643,69.05687429143127,0.0060031891942594505,0.19069505674889786,12.214145014538973,0.34396398086483443,0.9824350130614633,0.5778640776699029,0.983495145631068,0.5778640776699029,343.3333333333333,343.3333333333333,0.05718446601941748
3823496,49,49,49,49,2,2,2,9,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,16.053251,23.48070030612245,17.779122239126206,0.04081632653061224,0.2857142857142857,20.0,0.0,0.9996995428565171,0.5102040816326531,0.5102040816326531,0.5102040816326531,24.5,5.444444444444445,
3832065,19,17,19,19,2,2,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,26.137113,39.85544976470588,46.34474932804494,0.0,0.4117647058823529,11.0,0.0,0.9774178175281716,0.5882352941176471,1.0,0.4117647058823529,8.5,17.0,
3850035,24,24,24,24,1,1,3,7,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,72.2238345,104.13681199999999,77.95578966671876,0.0,0.9375,8.3125,0.0,0.9949848281859701,0.5416666666666666,1.0,0.5416666666666666,8.0,3.4285714285714284,
3901687,9,8,9,9,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,34.367831,37.680338750000004,17.56612313308112,0.0,0.625,9.0,0.0,0.954434002924965,0.625,1.0,0.625,8.0,8.0,
3931361,8525,8334,8525,3261,2,205,23,30,0.022404692082111436,2.8102052785923752,13.397184750733137,30.893591941449987,51.722964222873905,0.15002932551319648,0.11519061583577712,1274.0,0.7464678178963893,0.43520372488389253,34.0,5.0,1.0,0.9,0.8,0.08778511812522094,0.09999999999999998,7055.0,0.8748405386250886,0.3309230921846035,0.9730655941691624,0.5963146704464919,17.655817666666668,34.72330745876674,60.851435190738385,0.00508274231678487,0.26761229314420804,8.078486997635935,0.28026004728132387,0.9787765635119898,0.5855531557475402,0.818454523638109,0.5855531557475402,362.3478260869565,277.8,0.15286777057835374
4045367,4,3,4,4,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,271.1037205,271.1037205,104.11993415825651,0.0,1.0,15.5,0.0,0.9182958340544896,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,3.0,
4082744,73,73,73,73,3,3,2,2,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,16.67323,28.86760825352113,49.64481717937312,0.04225352112676056,0.15492957746478872,18.422535211267604,0.352112676056338,0.9890076795739703,0.5616438356164384,0.3424657534246575,0.5616438356164384,36.5,36.5,
4119189,73,73,73,73,3,3,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,21.545984,29.459058041095894,24.513989862463607,0.0,0.3424657534246575,17.095890410958905,0.0,0.9505668528932194,0.6301369863013698,0.3424657534246575,0.6301369863013698,36.5,73.0,
4153849,7,5,7,7,1,3,2,6,0.2857142857142857,1.0,2.0,0.0,50.0,0.0,0.0,,,,,,,,,,,5.0,0.8,0.4472135954999579,0.7219280948873623,0.8,9.858705,9.588685142857143,4.728262232967535,0.14285714285714285,0.0,13.0,0.7142857142857143,0.7219280948873623,0.8,1.0,0.8,2.5,0.8333333333333334,
4211934,1,1,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,44.513539,44.513539,,0.0,1.0,11.0,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,
4215694,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,8.641249,13.392670800000001,13.678041335539444,0.2,0.12,16.0,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
4268559,13077,12751,13077,4476,4,160,28,30,0.02462338456832607,2.9699472356044962,5.1394815324615735,16.592016534192204,61.16572149575591,0.06958782595396498,0.030052764395503556,907.0,0.8710033076074972,0.3353812153232448,54.0,3.0,0.8,0.9,1.0,0.10125964163992585,-0.09999999999999998,11822.0,0.9423109456944679,0.23316437549825417,0.9626612326242945,0.6132634072069024,7.052088333333334,21.153150418256658,62.48624717078248,0.003308201261732574,0.09755346976457917,15.125634713032774,0.24811509462994308,0.9639394140275629,0.6113246019920007,0.5244294565132146,0.6113246019920007,455.39285714285717,425.03333333333336,0.07113167594698455
4288593,3674,3627,3674,1684,2,132,22,30,0.012792596624931955,2.628198149156233,4.523952095808383,15.312307314694193,53.87026401741971,0.06015242242787153,0.01905280348394121,218.0,0.8899082568807339,0.31372445397046655,37.0,2.0,1.0,1.0,1.0,0.08181511470985159,0.0,3385.0,0.9175775480059084,0.275047887456174,0.9691962397538116,0.6029542097488921,12.820611666666666,18.345228104914586,36.19295293939547,0.011784050424773911,0.0635790627569197,10.794464236777198,0.2702110167169087,0.9719417519338609,0.5982905982905983,0.9933829611248967,0.5982905982905983,164.86363636363637,120.9,0.060104769782189135
4339060,2089,2005,2089,913,2,156,25,30,0.040210627094303494,2.6859741503111536,13.151268549545238,30.355636293112724,51.04378650071805,0.14408808042125418,0.11105792245093346,295.0,0.7389830508474576,0.4399354270615835,18.0,9.0,0.6,0.7,0.4,0.29133895574718094,0.29999999999999993,1709.0,0.9133996489174956,0.28133084114235074,0.8510123475161974,0.7232299590403745,32.15049066666666,58.25375074708737,85.3581985134722,0.0048543689320388345,0.5305825242718447,4.456796116504854,0.21359223300970873,0.8779118100725938,0.7027431421446384,0.9052369077306733,0.7027431421446384,80.2,66.83333333333333,0.14713216957605985
4442202,11,10,11,11,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,52.881037000000006,83.3255625,97.96340913701428,0.0,0.8,13.0,1.0,0.7219280948873623,0.8,1.0,0.8,10.0,10.0,
4550058,49,49,49,49,2,2,4,12,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.638097000000002,43.842383,43.87548625376194,0.0,0.5,15.76086956521739,0.1956521739130435,0.992476003943082,0.5510204081632653,0.5102040816326531,0.4489795918367347,12.25,4.083333333333333,
4611874,6830,6613,6830,2492,2,140,27,29,0.03162518301610542,2.88506588579795,9.636310395314787,25.844360509221644,61.55347584187408,0.11478770131771596,0.07569546120058565,776.0,0.8015463917525774,0.3990927523042763,18.0,4.0,0.8,0.9,0.6,0.19557192927128209,0.30000000000000004,5811.0,0.8989846842195836,0.3013749357807469,0.9225380668139875,0.6623644811564274,12.809498333333332,32.12393782372031,74.8538306419398,0.004572945862221567,0.12951762796872696,12.950140138663519,0.09632689187195752,0.9260548621846909,0.6587025555723575,0.9221230908815968,0.6587025555723575,244.92592592592592,228.0344827586207,0.11734462422501134
4618734,6,5,6,6,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.698453,27.2390062,17.29475689217902,0.0,0.2,8.0,0.0,0.7219280948873623,0.8,1.0,0.8,5.0,5.0,
4623357,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,45.025626,53.51557068,28.23929106869414,0.0,0.76,12.0,0.0,0.9709505944546686,0.6,1.0,0.6,25.0,25.0,
4642682,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,62.4860155,67.4062665,25.438542141368067,0.0,0.9583333333333334,17.0,0.0,1.0,0.5,1.0,0.5,24.0,24.0,
4769891,3505,3259,3505,1322,4,95,23,29,0.07018544935805991,2.877318116975749,8.665049928673325,23.617424787654816,60.62497860199714,0.0833095577746077,0.04108416547788873,277.0,0.7978339350180506,0.4023423282903469,18.0,6.0,0.6,0.7,1.0,0.24026777677767774,-0.30000000000000004,2882.0,0.9028452463566967,0.29621977273481936,0.8652085276601694,0.7126995142262318,12.237362833333332,49.60112619310711,107.84281054816917,0.0658352668213457,0.21374709976798145,8.410092807424594,0.05597447795823666,0.8791424121309193,0.7017490027615834,0.9772936483583922,0.7017490027615834,141.69565217391303,112.37931034482759,0.08499539736115373
