ozon_id,ds_score
34981564,0.9999999999219997
34995495,0.9188271415400371
35048627,0.9004746007870839
35103315,0.8984849937435389
35108834,0.8384492389911161
35202775,0.8790955507582903
35214247,0.8887882065623307
35229411,0.7716816981710494
35284399,0.854452382772002
35424358,0.7726011119852644
35432507,0.7375394725297646
35435523,0.8860823391229624
35485538,0.9711685521314277
35521606,0.8317406207251162
35575119,0.9961937321842975
35584304,0.9208783620657284
35610583,0.931396345297786
35638844,0.8934028690108939
35646389,0.9722190523657316
35719310,0.6367927057090728
35751555,0.9433346801145861
35813611,0.9340830770601822
35841194,0.8887775688852326
35943477,0.9044904550912092
35981246,0.8283633695999172
36226513,0.8921611810262869
36233079,0.7768901556973528
36238424,0.8246041505702513
36300372,0.5000000001931747
36365086,0.9635397003674426
36450334,0.8962159475954763
36452485,0.92500643257984
36471091,0.8585318448426009
36477841,0.8449666465512318
36559923,0.9880672937632651
36611248,0.500000000154289
36762439,0.9027804384507214
36864564,0.9885707495369098
36983814,0.856604256300965
37025291,0.8522796828998596
37036462,0.9366828225590842
37054090,0.9166579238806692
37158854,0.7484301381245282
37185411,0.8759346681710506
37199187,0.9229637332679665
37349054,0.8833589700812965
37406543,0.8323402056590081
37471103,0.9887921866105469
37543322,0.6757644810801304
37555570,0.798105969090739
37615116,0.5000000000183482
37695056,0.866154535469736
37737076,0.8987867989113182
37744348,0.767784185848537
37761248,0.9999999997816216
37783968,0.9086336465405309
37784146,0.8142234096547687
37917917,0.8564603767330503
37926013,0.8442854721451637
37926475,0.8118863219844926
37933906,0.7253376787865625
37983271,0.9720624085968596
38011876,0.988530311479693
38072889,0.8057420179732913
38076399,0.7544466872106224
38099735,0.7565046285585997
38210870,0.8772860202457008
38270100,0.8062000276037153
38354306,0.9627046830526438
38438562,0.8529667126982927
38470682,0.889338473211004
38606988,0.9291139442733702
38610364,0.815611595172401
38634584,0.8332845970944536
38637212,0.9326015927239648
38730352,0.8195402518065804
38881769,0.8360457536610268
39039792,0.9479522620943512
39092537,0.9019110520516695
39133379,0.9999999999102978
39150142,0.8087187905788927
39153474,0.5000000002028756
39198269,0.8317270255101561
39203436,0.8510782199912759
39206512,0.9684373767236483
39233682,0.801597635039707
39291160,0.7747206037944869
39312440,0.999999999950302
39430634,0.840757506938659
39478722,0.9465247448287802
39605320,0.7203197354501707
39690250,7.513342225837281e-11
39795716,0.8769165967020407
39826964,0.6967700184602641
39840161,0.8655448146360554
39869190,0.5000000000036474
39903958,0.8797753531836492
39913973,0.872372116087142
39916190,0.8824531740939023
39930792,0.9993491781942991
39989333,0.996687493287571
40028942,0.8133532475852889
40043933,0.981421035059749
40206874,0.9787298642866151
40250947,0.5000000000053342
40330108,0.8518007578142249
40355566,0.8632372697523566
40429240,0.8136259312743297
40436996,0.8295277567599528
40575545,0.8910398941513911
40633265,0.8749601681785499
40669328,0.9999999997717883
40673794,0.7766829793374707
40678392,0.8977757507596185
40749428,0.8381631960186225
40816113,0.847369072685875
40827057,0.8477092222802528
40897074,0.8713738186341041
40899735,0.793406238467544
