ozon_id,mace_score
35584304,0.8006096993604697
35610583,0.7554126366837928
35638844,0.7247489026909213
35646389,0.7468599149941099
35719310,0.47171469831807966
35751555,0.8311115529811812
35813611,0.8360829585621722
35841194,0.6791111469836133
35943477,0.8244015793877648
35981246,0.5469830960144062
36226513,0.8421172121823878
36233079,0.27843412451024396
36238424,0.8200611200647898
36300372,0.010000000000000009
36365086,0.8137380668844353
36450334,0.8007213611631265
36452485,0.8141894239688303
36471091,0.9325954683050495
36477841,0.5789764393045682
36559923,0.8826109142668854
36611248,0.46293632487769687
36762439,0.8725091018759517
36864564,0.5943725819796348
36983814,0.99
37025291,0.657029759114055
37036462,0.8759702428274949
37054090,0.8024972656607284
37158854,0.37354269853085276
37185411,0.6360566008452718
37199187,0.7155078228554641
37349054,0.8850844928657504
37406543,0.6142441207978382
37471103,0.8703874957199776
37543322,0.40770313380208556
37555570,0.5887895901109491
37615116,0.010000000000000009
37695056,0.5733784881816181
37737076,0.7251265633386954
37744348,0.8019237638467531
37761248,0.99
37783968,0.8180895104093204
37784146,0.5805182220080762
37917917,0.5770340069167292
37926013,0.5961393782447186
37926475,0.5370685573750327
37933906,0.7112049776595112
37983271,0.6161392203517813
38011876,0.5596348650867775
38072889,0.5828633300366928
38076399,0.973351030837194
38099735,0.3628772567157367
38210870,0.6700061962414232
38270100,0.7376826850396658
38354306,0.8193501020044364
38438562,0.8180015522861847
38470682,0.743914177075411
38606988,0.831787187508371
38610364,0.5166008656942995
38634584,0.911676319308171
38637212,0.8509868275965438
38730352,0.6516970136722353
38881769,0.7445093725214762
39039792,0.7605546354592803
39092537,0.8767823902091457
39133379,0.99
39150142,0.710955035972513
39153474,0.5833121805289149
39198269,0.5255383643854072
39203436,0.7087191637152396
39206512,0.762758442106903
39233682,0.4957100303117423
39291160,0.48409417029912305
39312440,0.99
39430634,0.6571653944592493
39478722,0.7751152651930522
39605320,0.610379668128277
39690250,0.010000000000000009
39795716,0.8991578320998322
39826964,0.3003638893988094
39840161,0.7103028965356077
39869190,0.010000000000000009
39903958,0.6712758143544182
39913973,0.7202606176490581
39916190,0.6421234827744147
39930792,0.9010115576351118
39989333,0.41049239259413584
40028942,0.6476832405300346
40043933,0.6584333381279794
40206874,0.6558477465050387
40250947,0.010000000000000009
40330108,0.7958914591962818
40355566,0.9008018118761978
40429240,0.46789676326530727
40436996,0.6273546527128565
40575545,0.8568682658515547
40633265,0.6462506683174815
40669328,0.99
40673794,0.4706650729565536
40678392,0.671953932092428
40749428,0.755599037152494
40816113,0.6428487663209355
40827057,0.6151437896541144
40897074,0.9376540281134633
40899735,0.68204370722541
40989099,0.8073166430681882
41114681,0.6415815941301195
41162560,0.07225233607410042
41225558,0.8038970044184519
41241057,0.5965199319830479
41250150,0.8382159343459872
41267389,0.8099114813388316
41281114,0.8476519095018255
41291987,0.3904768838300846
41349892,0.7618058832450924
41357172,0.548737389370791
41376352,0.6371095103488732
41388897,0.8808749860810372
41433182,0.8242726458027229
41455293,0.24441438285827044
41488315,0.30178506610701616
41489450,0.010000000000000009
41610332,0.6537090926708591
41791184,0.8280010993773285
41805286,0.7606748402626036
41881283,0.39919286014199784
41939339,0.8960476989257641
41999955,0.010000000000000009
42141813,0.8815472003125074
42185559,0.679221122099295
42249762,0.6689308503761411
42263546,0.5875639890378425
42335622,0.7695115052071578
42348595,0.570501118431886
42364974,0.26743497156214835
42366308,0.7786422040203771
42456941,0.5867817718949663
42460312,0.3460944290697918
42501335,0.7166158252657073
42568702,0.6152901410317744
42658104,0.6349789926617964
42674402,0.8637927981720575
42771567,0.7680202173637816
42835517,0.8587325830848854
43007504,0.5650410330405563
43141843,0.7642646358921141
43161195,0.99
43258729,0.19189467170271257
43519723,0.99
43539159,0.7900019738374668
43541843,0.7880223325599776
43592329,0.5788412746493625
43630398,0.5235266275850419
43646104,0.010000000000000009
43653765,0.7757302382763199
43673000,0.7322406151809185
43768419,0.9222601453461333
43874412,0.6830892911843789
43963539,0.7383607414343223
44018495,0.6044425567350424
44033176,0.99
44117685,0.8335942386204613
44170164,0.8800954052656287
44226484,0.3457022548604588
44229690,0.5335275367918835
44230689,0.7283643918854781
44242766,0.6309625138920929
44245897,0.6111847779225972
44271050,0.021440673357776663
44361896,0.9128799745563888
44380607,0.8299884269786785
44471810,0.7776886285214136
44569262,0.6154163438557838
44593907,0.897980315437764
44611041,0.726279005292999
44627764,0.5603983221127088
44680042,0.010000000000000009
44710115,0.5837527427531592
44770233,0.5803853506300896
44830697,0.7796147955755282
45139702,0.7465279038335957
45143535,0.5451198282361213
45170268,0.6800365138533255
45420457,0.8027003796080617
45436074,0.572998251624038
45520868,0.7414683544581535
45569429,0.4239810841926601
45613922,0.7839098171528507
45749982,0.99
45781305,0.8012641042241649
45897745,0.879203255517636
45926862,0.7245729292208816
45966942,0.8456591785234414
46055434,0.6754916234836738
46095937,0.7826245993358353
46110031,0.6607338292863435
46166033,0.8207964364088205
